PRINCÍPIO ATIVO,REGISTRO,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA,RESTRIÇÃO HOSPITALAR
NICERGOLINA,1021601520031,SERMION,30 MG COM REV CT BL AL PLAS INC X 20,"C04A1 - VASOTERAPÊUTICOS CEREBRAIS E PERIFÉRICOS, EXCLUINDO ANTOAGONISTAS DE CÁLCIO COM AÇÃO CEREBRAL",Não
NICLOSAMIDA,1055000310015,ATENASE,500 MG CO MAST CT ENV KRAFT E POLIETILENO X 4,P01B0 - ANTI-HELMÍNTICOS EXCETO ESQUISTOSSOMICIDAS (P1C),Não
NICOTINA,1010701530361,NIQUITIN,14 MG ADES TRANSD TRANS CT ENV AL PE X 7,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1010701530394,NIQUITIN,21 MG ADES TRANSD TRANS CT ENV AL PE X 7,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1572100080302,NICORETTE,"16,6 MG ADS TRANSD CT X 7 ENV AL",N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1572100080310,NICORETTE,"24,9 MG ADS TRANSD CT X 7 ENV AL",N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1010701530335,NIQUITIN,7 MG ADES TRANSD TRANS CT ENV AL PE X 7,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1010701530033,NIQUITIN,14 MG ADES TRANSD CT ENV AL PE X 7,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1006810700081,NICOTINELL,14 MG ADES TRANSD CT SACHE X 7,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1010701530051,NIQUITIN,21 MG ADES TRANSD CT ENV AL PE X 7,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1006810700152,NICOTINELL,21 MG ADES TRANSD CT SACHE X 7,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1010701530017,NIQUITIN,7 MG ADES TRANSD CT ENV AL PE X 7,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1006810700012,NICOTINELL,7 MG ADES TRANSD CT SACHE X 7,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1006810700225,NICOTINELL,7 MG ADES TRANSD SACHE X 14 + 14 MG ADES TRANSD SACHE X 14 + 21 MG ADES TRANSD SACHE X 42 CT,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1572100080299,NICORETTE,"8,3 MG ADS TRANSD CT X 7 ENV AL",N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1572100080574,NICORETTE,4 MG GOMA MAST CT DISPLAY BL AL PLAS INC X 210 - MENTA,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1572100080175,NICORETTE,4 MG GOMA MAST CT BL AL PLAS INC X 30 - MENTA,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1572100080191,NICORETTE,4 MG GOMA MAST CT BL AL PLAS INC X 60 - MENTA,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1010701820139,NIQUITIN,2 MG PAS CT BL AL/AL X 36  ,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1010701820082,NIQUITIN,2 MG PAS BL AL/AL X 4  ,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1010701820295,NIQUITIN,4 MG PAS CT BL AL/AL X 36  ,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1010701820236,NIQUITIN,4 MG PAS BL AL/AL X 4  ,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1572100080418,NICORETTE,2 MG TABLE MAST CT BL AL PLAS INC X 30,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1572100080337,NICORETTE FRESHFRUIT,2 MG TABLE MAST CT BL AL PLAS INC X 30,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1572100080450,NICORETTE,4 MG TABLE MAST CT BL AL PLAS INC X 30,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINA,1572100080371,NICORETTE FRESHFRUIT,4 MG TABLE MAST CT BL AL PLAS INC X 30,N07B0 - PRODUTOS ANTITABACO,Não
NICOTINAMIDA,1211000960016,STRESSTABS 600 ZINCO,CARTUCHO CONTENDO 1 FRASCO PLÁSTICO COM 30 COMPRIMIDOS,A11A4 - OUTROS POLIVITAMÍNICOS COM MINERAIS,Sim
NICOTINAMIDA,1019102850018,PAPULESS,40 MG/G GEL TOP CT BG AL X 25 G,D10A0 - ANTIACNEICOS TÓPICOS,Não
NICOTINAMIDA,1211000540033,CLUSIVOL,CARTUCHO CONTENDO 1 FRASCO COM 240 ML (COMPOSTO),A11A4 - OUTROS POLIVITAMÍNICOS COM MINERAIS,Sim
NIFEDIPINA,1558401690031,NEO FEDIPINA,20 MG COM  CT BL AL PLAS AMB X 30,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1542300280036,NIOXIL,10 MG COM CT 15 BL AL PLAS AMB X 30 (EMB HOSP),C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Sim
NIFEDIPINO,1558401690058,NEO FEDIPINA,10 MG COM CT BL AL PLAS AMB X 200 (EMB FRAC),C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1558401690023,NEO FEDIPINA,10 MG COM CT BL AL PLAS AMB X 30,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1121300160261,OXCORD,10 MG COM CT BL AL PLAS AMB X 30,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1542300280052,NIOXIL,20 MG COM CT 15 BL AL PLAS AMB X 30 (EMB HOSP),C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Sim
NIFEDIPINO,1542300280044,NIOXIL,20 MG COM CT BL AL PLAS AMB X 30,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1558401690066,NEO FEDIPINA,20 MG COM CT BL AL PLAS AMB X 200 (EMB FRAC),C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1120901090014,FUNED-NIFEDIPINA,20 MG COM CX BL AL PLAS INC X 500 (EMB. HOSP.),C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Sim
NIFEDIPINO,1705600520103,ADALAT OROS,20 MG COM CT BL AL/AL X 15,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1705600520111,ADALAT OROS,20 MG COM CT BL AL/AL X 30,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1121300160288,OXCORD,20 MG COM CT BL AL PLAS AMB X 20,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1705600520189,ADALAT OROS,30 MG COM CT BL AL/AL X 15,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1705600520197,ADALAT OROS,30 MG COM CT BL AL/AL X 30,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1705600520014,ADALAT OROS,60 MG COM CT BL AL/AL X 15,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1705600520022,ADALAT OROS,60 MG COM CT BL AL/AL X 30,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1508700240155,PRENILAN,20 MG COM RETARD CT 3 BL AL PLAS OPC X 10,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1508700240163,PRENILAN,20 MG COM RETARD CT 06 BL AL PLAS OPC X 10,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1091700340032,NIFEDIPRESS,20 MG COM RETARD CT BL AL PLAS AMB X 30 ,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1705600520261,ADALAT,10 MG COM REV CT BL AL/PLAST AMB OPC X 30,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1018102130033,DILAFLUX RETARD,20 MG COM REV CT BL AL PLAS AMB X 20,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1018102130122,DILAFLUX RETARD,20 MG COM REV CT BL AL PLAS AMB X 200 (EMB HOSP),C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Sim
NIFEDIPINO,1705600520294,ADALAT RETARD,20 MG COM REV CT BL AL/PLAST AMB OPC X 30,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1103901120045,FURP-NIFEDIPINA,20 MG COM REV CX 25 BL AL PLAS AMB X 20 (EMB. HOSP.),C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Sim
NIFEDIPINO,1121300160061,OXCORD RETARD,20 MG COM REV CT BL AL PLAS AMB X 60,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1121300160053,OXCORD RETARD,20 MG COM REV CT BL AL PLAS AMB X 30,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1091700340067,NIFEDIPRESS,20 MG COM RETARD CT BL AL PLAS AMB X 60,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1091700340059,NIFEDIPRESS,20 MG COM RETARD CT BL AL PLAS AMB X 500 (EMB HOSP),C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Sim
NIFEDIPINO,1091700340075,NIFEDIPRESS,20 MG COM RETARD CT BL AL PLAS AMB X 1000 (EMB HOSP),C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Sim
NIFEDIPINO,1043000080014,LONCORD,20 MG CAP 2 BL AL PLAST X 10,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1043000080022,LONCORD,40 MG CAP 2 BL AL PLAST X 10,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFEDIPINO,1705600520332,ADALAT,10 MG CAP GEL CT BL AL/AL X 60,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Não
NIFUROXAZIDA,1039700250026,PASSIFURIL,SUS ORAL CT FR VD AMB X 40 ML,A07A0 - ANTIDIARREICOS ANTIINFECCIOSOS INTESTINAIS,Não
NILOTINIBE,1006810600093,TASIGNA,150 MG CAP GEL DURA CT BL AL PLAS INC X 120,L01H0 - INIBIDORES DE PROTEINA QUINASE,Não
NILOTINIBE,1006810600077,TASIGNA,200 MG CAPGEL DURA CT BL AL PLAS INC X 112,L01H0 - INIBIDORES DE PROTEINA QUINASE,Não
NILOTINIBE,1006810600034,TASIGNA,200 MG CAPGEL DURA CT BL AL/AL X 112,L01H0 - INIBIDORES DE PROTEINA QUINASE,Não
NIMESULIDA,1356905860012,NIMESILAN,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1438100590010,CIMELIDE,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1438100590045,CIMELIDE,100 MG COM CX BL AL PLAS INC X 600,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1438101770012,NIMESULIDA,100 MG COM CT BL AL PLAS TRANS X 12 ,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1542300130018,NISOFLAN,100 MG COM CT BL AL PLAS INC X 12 ,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1542300130026,NISOFLAN,100 MG COM CT 40 BL AL PLAS INC X 12 (EMB HOSP),M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Sim
NIMESULIDA,1468200120042,MESALGIN,100 MG COM CT BL AL PLAS INC X 10 ,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1468200120018,MESALGIN,100 MG COM CT 30 BL AL PLAS INC X 10,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Sim
NIMESULIDA,1677300290014,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1677301860019,INFLALID,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1558400380012,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1558404390019,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 12;,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1018103490017,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1053500940017,OPTAFLAN,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1053501240035,SCAFLOGIN,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1053501240043,SCAFLOGIN,100 MG COM CT BL AL TRANS PVC/PVDC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1037002640011,NIMESULIX,100 MG COM CT BL AL PLAS INC X 12 ,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1046501940018,NEOSULIDA,100 MG COM CT BL AL PLAS AMB X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1039200730089,NIMELIT,100 MG COM CT BL AL PLAS INC X 504,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Sim
NIMESULIDA,1039200730046,NIMELIT,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1039201740010,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1039201740029,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 492 (EMB HOSP),M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1039201740037,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 504 (EMB HOSP),M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1009301740215,SCAFLAM,100 MG COM CT BL AL PLAS X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1009301741246,SCAFLAM,100 MG COM CT BL AL PLAS X 4,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1044000180021,DELTAFLAN,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1071500960024,NISUFLEX,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1057701420013,FASULIDE,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1048101010011,NIMESULIDA,100 MG COM CT BL AL PLAS TRANS X 12 ,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1351700180019,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 12 ,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1351700180027,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 60 (EMB FRAC),M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1351700180035,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 90 (EMB FRAC),M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1351700180043,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 120 (EMB FRAC),M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1055000710019,NISALGEN,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1121304740017,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1023504080010,INFLALID,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1023503510011,NIMESILAM,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1023505340016,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1057303010036,NISULID,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1057303010184,NISULID,100 MG COM DISP CT BL AL PLAS TRANS X 4,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1049700090025,SCALID,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1014600840021,NIMESUBAL,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1004309090014,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 12 ,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1004309090022,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 60 (EMB FRAC),M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1004702710073,NIMALGEX,100 MG COM CT BL AL PLAS AMB X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1004704580010,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 10 ,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1004704580029,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 20,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1040419290014,FLOGILID,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1090600860036,NIXLIDE,100 MG/ML COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1267501120016,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1235202020038,NIMESULIDA,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1038501000057,NISUFAR,100 MG COM CT BL AL PLAS TRANS X 12 ,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1038501000065,NISUFAR,100 MG COM CT BL AL PLAS TRANS X 20,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1038501000073,NISUFAR,100 MG COM CT BL AL PLAS TRANS X 300 (EMB HOSP),M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Sim
NIMESULIDA,1044000180065,DELTAFLAN,100 MG COM DISP CT STR AL X 12 ,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1057303010133,NISULID,100 MG COM DISP CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1043000410021,ARFLEX RETARD,200 MG CAP AP CT 2 BL AL PLAS INC X 6,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1043000410011,ARFLEX RETARD,200 MG CAP AP CT BL AL PLAS INC X 6,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1057701420048,FASULIDE,2 PCC GEL CT BG AL X 40 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1410700870014,NIMESULIDA,20 MG/G GEL CT BG AL X 30 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1410700870057,NIMESULIDA,20 MG/G GEL CT BG AL X 40 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1438100590061,CIMELIDE,20 MG/ G GEL CT BG AL X 40 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1438100590053,CIMELIDE,20 MG/G GEL CT BG AL X 30 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1438101390015,NIMESULIDA,20 MG/G GEL CT BG AL X 30G ,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1046504710013,NIMESULIDA,20 MG/G GEL CT BG AL X 40 G ,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1055000710094,NISALGEN,20 MG/G GEL CT BG AL X 30 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1055000710108,NISALGEN,20 MG/G GEL CT BG AL X 40 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1023508440021,NIMESULIDA,20 MG/G GEL DERM CT BG AL X 30 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1057303010109,NISULID,20 MG/G GEL CT BG AL X 40 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1038501000022,NISUFAR,20 MG/G GEL CX 50 BG AL X 40 G (EMB HOSP),M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Sim
NIMESULIDA,1038501000030,NISUFAR,20 MG/G GEL CT BG AL X 30 G,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1038501000014,NISUFAR,20 MG/G GEL CT BG AL X 40 G,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1038501000049,NISUFAR,20 MG/G GEL CX 50 BG AL X 30 G (EMB HOSP),M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Sim
NIMESULIDA,1181901390011,NIMESULIDA,20 MG/G GEL CT BG AL X 40 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1009301741173,SCAFLAM,30 MG/G GEL CT BG AL X 30 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1009301741254,SCAFLAM,30 MG/G GEL CT BG AL X 10 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1058305420027,NIMESULIDA,20 MG/G GEL DERM CT BG AL X 30 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1181900690011,NIZUIL GEL,20 MG/G GEL DERM CT BG AL X 40 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1044000180049,DELTAFLAN,20 MG/G GEL TOP CT BG AL X 40 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1055000710086,NISALGEN,5 PCC GEL TOP  CT BG AL X 40 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,Não
NIMESULIDA,1009301740045,SCAFLAM,100 MG GRAN CT 12 ENV AL X 2 G,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1009301740085,SCAFLAM,100 MG GRAN CT 8 ENV AL X 2 G,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1057303010028,NISULID, 100 MG GRAN CT 12 ENV PAP/PE/AL/PE X 2 G,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1356905860020,NIMESILAN,50 MG/ML SUS OR CT FR PLAS OPC GOT X 15 ML,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1057303010052,NISULID,100 MG SUP CT STR X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1039201750016,NIMESULIDA,50 MG/ML SUS OR CT FR GOT PLAS OPC X 15 ML,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1039201750024,NIMESULIDA,50 MG/ML SUS OR CX 50 FR GOT PLAS OPC X 15 ML (EMB HOSP),M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Sim
NIMESULIDA,1009301740231,SCAFLAM,10 MG/ML SUS OR CT FR VD AMB X 60 ML + CP DOSEADOR,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1044000180011,DELTAFLAN,10 MG/ML SUS OR CT FR VD AMB X 60 ML,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1057701420021,FASULIDE,10 MG/ML SUS OR CT FR VD AMB X 60 ML,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1057303010011,NISULID,10 MG/ML SUS OR CT FR VD AMB X 60 ML,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1438100590037,CIMELIDE,50 MG/ML SUS OR CT FR PLAS OPC GOT X 15,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1438101520016,NIMESULIDA,50 MG/ML SUS OR CT FR PLAS OPC GOT X 15 ML,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1542300130050,NISOFLAN,50 MG/ML SUSP OR CT FR PLAS OPC GOT X 15 ML,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Não
NIMESULIDA,1542300130069,NISOFLAN,50 MG/ML SUSP OR CX 50 FR PLAS OPC GOT X 15 ML (EMB HOSP),M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUROS,Sim
