PRINCÍPIO ATIVO,REGISTRO,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA
DIPIRONA MONOIDRATADA,1558403250039,DIPIRONA SÓDICA,1G COM CT BL AL PLAS INC X 10 ,FEBRE
DIPIRONA MONOIDRATADA,1130000580361,NOVALGINA,1 G COM CT BL AL PLAS INC X 10,FEBRE
DIPIRONA MONOIDRATADA,1130000580051,NOVALGINA,1 G COM CT BL AL PLAS INC X 200 (EMB MÚLT),FEBRE
DIPIRONA MONOIDRATADA,1130000580663,NOVALGINA,500 MG COM CT BL AL PLAS TRANSL X 30,FEBRE
DIPIRONA MONOIDRATADA,1130000580681,NOVALGINA,500 MG COM CT BL AL PLAS TRANSL X 100 (EMB MÚLTIPLA),FEBRE
DIPIRONA MONOIDRATADA,1130000580698,NOVALGINA,500 MG COM CT BL AL PLAS TRANSL X 240 (EMB MÚLTIPLA),FEBRE
DIPIRONA MONOIDRATADA,1057100280098,DIPIGINA,500 MG COM CT BL AL PLAS INC X 10,FEBRE
DIPIRONA MONOIDRATADA,1057100280101,DIPIGINA,500 MG COM CT BL AL PLAS INC X 20,FEBRE
DIPIRONA MONOIDRATADA,1057100280081,DIPIGINA,500 MG COM CT BL AL PLAS INC X 280 ,FEBRE
DIPIRONA MONOIDRATADA,1039201010101,DORALEX,500 MG COM CT BL AL PLAS INC X 200 ,FEBRE
DIPIRONA MONOIDRATADA,1044000200036,APIRON,500 COM CT 50 STR X 4,FEBRE
DIPIRONA MONOIDRATADA,1103900340092,FURP-DIPIRONA,500 MG COM CX  BL AL PLAS AMB X 500 (EMB HOSP),FEBRE
DIPIRONA MONOIDRATADA,1130000580531,NOVALGINA,1G COM EFEV CT STR AL/AL X 10,FEBRE
DIPIRONA MONOIDRATADA,1130000580558,NOVALGINA,1G COM EFEV CT STR AL/AL X 100 (EMB MULT),FEBRE
DIPIRONA MONOIDRATADA,1558403250055,DIPIRONA SÓDICA,1G COM DISP BL AL PLAS INC X 100,FEBRE
DIPIRONA MONOIDRATADA,1057700760014,ALGIRONA,CX 200 COMP REV,FEBRE
DIPIRONA MONOIDRATADA,1130000580574,NOVALGINA,500 MG/ML SOL OR CX X 16 BG PLAS OPC GOT X 10 ML  ,FEBRE
DIPIRONA MONOIDRATADA,1130000580612,NOVALGINA,500 MG/ML SOL OR CX X 16 BG PLAS OPC GOT X 20 ML ,FEBRE
DIPIRONA MONOIDRATADA,1130000580396,NOVALGINA,50 MG/ML SOL OR CT FR VD AMB X 100 ML + SER DOS,FEBRE
DIPIRONA MONOIDRATADA,1037003070233,DIPIRONA SODICA,50MG/ML SOL OR CT FR PET AMB X 100ML + COP MED,FEBRE
DIPIRONA MONOIDRATADA,1037006240237,ALIVDIP,50MG/ML SOL OR CT FR PET AMB X 100ML + COP MED,FEBRE
DIPIRONA MONOIDRATADA,1037003070012,DIPIRONA SÓDICA,500MG/ML SOL OR CT FR PLAS OPC GOT X 10ML,FEBRE
DIPIRONA MONOIDRATADA,1037003070055,DIPIRONA SÓDICA,500MG/ML SOL OR CT FR PLAS OPC GOT X 20ML,FEBRE
DIPIRONA MONOIDRATADA,1130000580507,NOVALGINA,500 MG/ML SOL OR CT BG PLAS OPC GOT X 10 ML ,FEBRE
DIPIRONA MONOIDRATADA,1130000580515,NOVALGINA,500 MG/ML SOL OR CT BG PLAS OPC GOT X 20 ML,FEBRE
DIPIRONA MONOIDRATADA,1677301780015,NOFEBRIN,500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML,FEBRE
DIPIRONA MONOIDRATADA,1677301780023,NOFEBRIN,500 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML,FEBRE
DIPIRONA MONOIDRATADA,1018300070040,DIPIRONA,CX. C/100 FRASCOS X 10 ML,FEBRE
DIPIRONA MONOIDRATADA,1091700800025,DIPIRONA,500 MG/ML SOL OR CT FR PLAS GOT AMB X 20 ML,FEBRE
DIPIRONA MONOIDRATADA,1091700800041,DIPIRONA,500 MG/ML SOL OR CX 200 FR PLAS GOT AMB X 10 ML(EMB HOSP),FEBRE
DIPIRONA MONOIDRATADA,1091700800051,DIPIRONA,500 MG/ML SOL OR CX 100 FR PLAS GOT AMB X 20 ML (EMB HOSP),FEBRE
DIPIRONA MONOIDRATADA,1091700800068,DIPIRONA,500 MG/ML SOL OR CX 200 FR PLAS GOT AMB X 20 ML (EMB HOSP),FEBRE
DIPIRONA MONOIDRATADA,1057700760022,ALGIRONA,FR 10 ML GOTAS,FEBRE
DIPIRONA MONOIDRATADA,1023500380087,NOFEBRIN,GOTAS FR C/10ML,FEBRE
DIPIRONA MONOIDRATADA,1023500380095,NOFEBRIN,GOTAS FR C/20ML,FEBRE
DIPIRONA MONOIDRATADA,1103900340083,FURP-DIPIRONA,500 MG/ML SOL OR CX 50 FR PET GOT X 10 ML (EMB HOSP),FEBRE
DIPIRONA MONOIDRATADA,1091700800033,DIPIRONA,500 MG/ML SOL OR CX 100 FR PLAS GOT AMB X 10 ML (EMB HOSP),FEBRE
DIPROPIONATO DE BECLOMETASONA,1006800980047,MIFLASONA,200 MCG CAP INAL OR CT BL AL PLAS TRANS X 60 + INAL,FALTA DE AR
DIPROPIONATO DE BECLOMETASONA,1006800980063,MIFLASONA,400 MCG CAP INAL OR CT BL AL PLAS TRANS X 60 + INAL,FALTA DE AR
DIPROPIONATO DE BECLOMETASONA,1005800090094,CLENIL,200 MCG/DOSE PO INAL CT DISPOSIT INAL X 100 DOSES,FALTA DE AR
DIPROPIONATO DE BECLOMETASONA,1005800090108,CLENIL,400 MCG/DOSE PO INAL CT DISPOSIT INAL X 100 DOSES,FALTA DE AR
DIPROPIONATO DE BECLOMETASONA,1005801110048,CLENIL HFA,100 MCG/DOSE SOL AER CT TB AL + DISPOSITIVO ORAL X 200 DOSES,FALTA DE AR
DIPROPIONATO DE BECLOMETASONA,1005801110056,CLENIL HFA,100 MCG/DOSE SOL AER CT TB AL + ESPAÇ JET X 200 DOSES ,FALTA DE AR
DIPROPIONATO DE BECLOMETASONA,1005801110099,CLENIL HFA,200 MCG/DOSE SOL AER CT TB AL + DISPOSITIVO ORAL + ESPAÇ JET X 200 DOSES ,FALTA DE AR
DIPROPIONATO DE BECLOMETASONA,1005801110072,CLENIL HFA,200 MCG/DOSE SOL AER CT TB AL + DISPOSITIVO ORAL X 200 DOSES ,FALTA DE AR
DIPROPIONATO DE BECLOMETASONA,1101302290011,BECLORT,250 MCG/DOSE SOL AER SPRAY CT LT AL X 200 DOSES ,FALTA DE AR
DIPROPIONATO DE BECLOMETASONA,1101302770011,DIPROPIONATO DE BECLOMETASONA,250 MCG/DOSE SOL AER CT TB AL + DISPOSITIVO ORAL X 200 DOSES,FALTA DE AR
DIPROPIONATO DE BECLOMETASONA,1005800090043,CLENIL,250 MCG/DOSE SOL AER SPRAY CT TB AL + DISP  ORAL X 200 DOSES,FALTA DE AR
DIPROPIONATO DE BECLOMETASONA,1005800090051,CLENIL,250 MCG/DOSE SOL AER SPRAY CT TB AL + ESPACADOR JET X 200 DOSES,FALTA DE AR
DIPROPIONATO DE BECLOMETASONA,1005801110102,CLENIL HFA,250 MCG/DOSE SOL AER CT TB AL + DISPOSITIVO ORAL X 200 DOSES ,FALTA DE AR
DIPROPIONATO DE BECLOMETASONA,1005801110110,CLENIL HFA,250 MCG/DOSE SOL AER CT TB AL + ESPAÇ JET X 200 DOSES ,FALTA DE AR
DIPROPIONATO DE BECLOMETASONA,1005800090159,CLENIL,50 MCG/DOSE AER BUC CT TB AL + DISP OR X 200 DOSES,FALTA DE AR
DIPROPIONATO DE BECLOMETASONA,1005801110013,CLENIL HFA,50 MCG/DOSE SOL AER CT TB AL + DISPOSITIVO ORAL X 200 DOSES ,FALTA DE AR
DIPROPIONATO DE BECLOMETASONA,1005800090035,CLENIL,"0,4 MG/ML SUS NAS CT SACH 2 STR 5 FLAC PLAS MONOD X 2 ML",FALTA DE AR
DIVALPROATO DE SÓDIO,1565100180010,ZYVALPREX,250 MG COM REV CT FR PLAS OPC X 20,CONVULSÕES
DIVALPROATO DE SÓDIO,1565100280015,DIVALPROATO DE SÓDIO,250 MG COM REV CT FR PLAS OPC X 20,CONVULSÕES
DIVALPROATO DE SÓDIO,1055302030037,DEPAKOTE,250 MG COM REV CT FR VD AMB X 20  ,CONVULSÕES
DIVALPROATO DE SÓDIO,1055302030258,DEPAKOTE,250 MG COM REV CT FR VD AMB X 30,CONVULSÕES
DIVALPROATO DE SÓDIO,1565100180029,ZYVALPREX,500 MG COM REV CT FR PLAS OPC X 20,CONVULSÕES
DIVALPROATO DE SÓDIO,1565100280023,DIVALPROATO DE SÓDIO,500 MG COM REV CT FR PLAS OPC X 20,CONVULSÕES
DIVALPROATO DE SÓDIO,1055302030053,DEPAKOTE,500 MG COM REV CT FR VD AMB X 20 ,CONVULSÕES
DIVALPROATO DE SÓDIO,1055302030290,DEPAKOTE,500 MG COM REV CT FR VD AMB X 30,CONVULSÕES
DIVALPROATO DE SÓDIO,1055302030363,DEPAKOTE ER,250 MG COM REV LIB PROL CT BL AL PLAS INC X 30,CONVULSÕES
DIVALPROATO DE SÓDIO,1055302030339,DEPAKOTE ER,250 MG COM REV LIB PROL CT BL AL PLAS INC X 6,CONVULSÕES
DIVALPROATO DE SÓDIO,1055302030193,DEPAKOTE ER,500 MG COM REV LIB PROL CT  BL AL PLAS INC X 20,CONVULSÕES
DIVALPROATO DE SÓDIO,1055302030207,DEPAKOTE ER,500 MG COM REV LIB PROL CT  BL AL PLAS INC X 30,CONVULSÕES
DIVALPROATO DE SÓDIO,1055302030304,DEPAKOTE ER,500 MG COM REV LIB PROL CT BL AL PLAS INC X 6,CONVULSÕES
DIVALPROATO DE SÓDIO,1055302030071,DEPAKOTE SPRINKLE,125 MG CAP GEL MCGRAN CT FR VD AMB X 30,CONVULSÕES
DIVALPROATO DE SÓDIO,1055302030312,DEPAKOTE SPRINKLE,125 MG CAP GEL MCGRAN CT FR VD AMB X 10,CONVULSÕES
DIVALPROATO DE SÓDIO,1055302030371,DEPAKOTE SPRINKLE,125 MG CAP GEL MCGRAN CT FR VD AMB X 60,CONVULSÕES
DOMPERIDONA,1356905780035,MOLIDON,10 MG COM CT BL AL PLAS OPC X 30,VÔMITO
DOMPERIDONA,1356905780051,MOLIDON,10 MG COM CT BL AL PLAS OPC X 60,VÔMITO
DOMPERIDONA,1677301400050,DOMPERIDONA,10 MG COM CT BL AL PLAS OPC X 60,VÔMITO
DOMPERIDONA,1677301400034,DOMPERIDONA,10 MG COM CT BL AL PLAS OPC X 30,VÔMITO
DOMPERIDONA,1677301390039,DOMPGRAN,10 MG COM CT BL AL PLAS OPC X 30,VÔMITO
DOMPERIDONA,1018104220031,PERIDAL,10 MG COM CT BL AL PLAS INC X 60,VÔMITO
DOMPERIDONA,1018104220013,PERIDAL,10 MG COM CT BL AL PLAS INC X 30,VÔMITO
DOMPERIDONA,1018104220021,PERIDAL,10 MG COM CT BL AL PLAS INC X 20,VÔMITO
DOMPERIDONA,1058306870034,MOTIRIDONA,10 MG COM CT BL AL PLAS OPC X 30,VÔMITO
DOMPERIDONA,1058306870050,MOTIRIDONA,10 MG COM CT BL AL PLAS OPC X 60,VÔMITO
DOMPERIDONA,1058306920058,DOMPERIDONA,10 MG COM CT BL AL PLAS OPC X 60,VÔMITO
DOMPERIDONA,1058306920031,DOMPERIDONA,10 MG COM CT BL AL PLAS OPC X 30,VÔMITO
DOMPERIDONA,1055001400013,PERIDONA,10 MG COM CT BL AL PLAS INC X 20,VÔMITO
DOMPERIDONA,1123600220061,MOTILIUM,10 MG COM CT 2 BL AL PLAS INC X 15,VÔMITO
DOMPERIDONA,1123600220071,MOTILIUM,10 MG COM CT 3 BL AL PLAS INC X 20,VÔMITO
DOMPERIDONA,1123600220088,MOTILIUM,10 MG COM CT BL AL PLAS INC X 20,VÔMITO
DOMPERIDONA,1123600220096,MOTILIUM,10 MG COM CT BL AL PLAS INC X 90,VÔMITO
DOMPERIDONA,1023511150037,DOMPLIV,10 MG COM CT BL AL PLAS OPC X 30,VÔMITO
DOMPERIDONA,1023509820055,DOMPLIV,10 MG COM CT BL AL PLAS OPC X 60,VÔMITO
DOMPERIDONA,1023509990031,DOMPERIDONA,10 MG COM CT BL AL PLAS OPC X 30,VÔMITO
DOMPERIDONA,1023509990058,DOMPERIDONA,10 MG COM CT BL AL PLAS OPC X 60,VÔMITO
DOMPERIDONA,1004310320028,DOMPERIDONA,10 MG COM CT BL AL PLAS INC X 30,VÔMITO
DOMPERIDONA,1004310330031,DOMPERIX,10 MG COM CT BL AL PLAS INC X 30,VÔMITO
DOMPERIDONA,1267501360033,DOMPERIDONA,10 MG COM CT BL AL PLAS OPC X 30,VÔMITO
DOMPERIDONA,1267501360017,DOMPERIDONA,10 MG COM CT BL AL PLAS OPC X 60,VÔMITO
DOMPERIDONA,1235201920035,DOMPERIDONA,10 MG COM CT BL AL PLAS INC X 60,VÔMITO
DOMPERIDONA,1235201920027,DOMPERIDONA,10 MG COM CT BL AL PLAS INC X 30,VÔMITO
DOMPERIDONA,1018105170036,DOMPERIDONA,1 MG/ML SUS OR CT FR VD AMB X 100 ML + SER DOSAD,VÔMITO
DOMPERIDONA,1018104220048,PERIDAL,1 MG/ML SUS OR CT FR VD AMB X 100 ML + DOSADOR,VÔMITO
DOMPERIDONA,1018105170011,DOMPERIDONA,1 MG/ML SUS OR CT FR VD AMB X 100 ML +  PIPET DOSAD,VÔMITO
DOMPERIDONA,1055001400021,PERIDONA,1 MG/ML SUS OR CT FR VD AMB X 100 ML + MEDIDOR,VÔMITO
DOMPERIDONA,1123600220049,MOTILIUM,1 MG/ML SUS OR CT FR VD AMB X 100 ML,VÔMITO
DOMPERIDONA,1123600220057,MOTILIUM,1 MG/ML SUS OR CT FR VD AMB X 200 ML,VÔMITO
DOMPERIDONA,1123600220030,MOTILIUM,1 MG/ML SUS OR CT FR VD AMB X 60 ML,VÔMITO
DOMPERIDONA,1004310330082,DOMPERIX,1 MG/ML SUS OR CT FR VD AMB X 100 ML + 1 SER DOS,VÔMITO
EPINEFRINA,1084600220016,DYSPNE-INHAL,30 MG/ML INAL CT FR VD AMB X 6 ML ,FALTA DE AR
EPINEFRINA,1084600220024,DYSPNÉ-INHAL,30 MG/ML SOL P/ INAL CT FR VD AMB X 10 ML,FALTA DE AR
ETODOLACO,1011801460116,FLANCOX,300 MG COM REV CT BL AL PLAS INC X 14  ,DOR NAS ARTICULAÇÕES
ETODOLACO,1011801460027,FLANCOX,300 MG COM REV CT BL AL PLAS INC X 30,DOR NAS ARTICULAÇÕES
ETODOLACO,1011801460086,FLANCOX,400 MG COM REV CT BL AL PLAS INC X 10 ,DOR NAS ARTICULAÇÕES
ETODOLACO,1011801460035,FLANCOX,400 MG COM REV CT BL AL PLAS INC X 20,DOR NAS ARTICULAÇÕES
ETODOLACO,1011801460078,FLANCOX,400 MG COM REV CT BL AL PLAS INC X 6,DOR NAS ARTICULAÇÕES
ETOSSUXIMIDA,1011801410011,ETOXIN,50 MG/ML XPE CT FR VD AMB X 120 ML,CONVULSÕES
FENILBUTAZONA CÁLCICA,1036700590052,BUTAZONA CÁLCICA,200 MG COM REV CT 10 BL AL PLAS INC X 10,DOR NAS ARTICULAÇÕES
FENILBUTAZONA CÁLCICA,1036700590079,BUTAZONA CÁLCICA,200 MG COM REV CT BL AL PLAS INC X 10,DOR NAS ARTICULAÇÕES
FENILBUTAZONA CÁLCICA,1039201550025,BUTACID,200 MG DRG CX BL AL PLAS INC X 200 (EMB HOSP),DOR NAS ARTICULAÇÕES
FENILBUTAZONA CÁLCICA,1039201550017,BUTACID,200 MG DRG CT BL AL PLAS INC X 20,DOR NAS ARTICULAÇÕES
FENITOÍNA,1130002330011,HIDANTAL,100 MG COM CT BL AL PLAS INC X 25,CONVULSÕES
FENITOÍNA,1130002330060,HIDANTAL,100 MG COM CT BL AL PLAS LAR X 25 ,CONVULSÕES
FENITOÍNA,1130010160012,FENITOÍNA,100 MG COM CT BL AL PLAS LAR X 25,CONVULSÕES
FENITOÍNA,1037004730059,FENITOÍNA,100 MG COM CT BL AL PLAS LAR X 100 (EMB HOSP),CONVULSÕES
FENITOÍNA,1037004730032,FENITOÍNA,100 MG COM CT BL AL PLAS LAR X 30,CONVULSÕES
FENITOÍNA,1120900230013,FUNED-FENITOÍNA,100 MG COM CX ENV KRAFT POLIET X 200 (EMB HOSP),CONVULSÕES
FENITOÍNA,1103900360069,FURP-FENITOINA,100 MG COM CX BL AL PLAS INC X 500 (EMB. HOSP.),CONVULSÕES
FENITOÍNA,1071500950010,DANTALIN,100 MG COM CT BL AL PLAS INC X 25,CONVULSÕES
FENITOÍNA,1071501710031,FENITOÍNA,100 MG COM CT BL AL PLAS TRANS X 30,CONVULSÕES
FENITOÍNA,1071501710048,FENITOÍNA,100 MG COM CT BL AL PLAS TRANS X 500 (EMB HOSP),CONVULSÕES
FENITOÍNA,1071500950037,DANTALIN,100 MG COM CT BL AL PLAS TRANS X 30,CONVULSÕES
FENITOÍNA,1071500950045,DANTALIN,100 MG COM CT BL AL PLAS TRANS X 100 (EMB HOSP),CONVULSÕES
FENITOÍNA,1071500950053,DANTALIN,100 MG COM CT BL AL PLAS TRANS X 500 (EMB HOSP),CONVULSÕES
FENITOÍNA,1071501710013,FENITOÍNA,100 MG COM CT BL AL PLAS INC X 25,CONVULSÕES
FENITOÍNA,1071501710021,FENITOÍNA,100 MG COM CT BL AL PLAS INC X 100,CONVULSÕES
FENITOÍNA,1021600850046,EPELIN,20 MG/ML SUS OR CT FR VD AMB X 120 ML + COPO MEDIDA,CONVULSÕES
FENITOÍNA SÓDICA,1130002330044,HIDANTAL,50 MG/ML SOL INJ CT 50 AMP VD INC X 5 ML,CONVULSÕES
FENITOÍNA SÓDICA,1037005070044,FENITOÍNA SÓDICA,50 MG/ML SOL INJ CT 72 AMP VD INC X 5 ML (EMB HOSP),CONVULSÕES
FENITOÍNA SÓDICA,1134301710021,FENITOÍNA SÓDICA,50 MG/ML SOL INJ CX 100 AMP VD INC X 5 ML (EMB HOSP),CONVULSÕES
FENITOÍNA SÓDICA,1029800150086,FENITAL,50 MG/ML SOL INJ CX 50 AMP VD INC X 5 ML (EMB. HOSP.),CONVULSÕES
FENITOÍNA SÓDICA,1029800150213,FENITAL,50 MG/ML SOL INJ CX 10  AMP VD TRANS  X 5 ML (EMB. HOSP.),CONVULSÕES
FENITOÍNA SÓDICA,1049713290011,FENITOÍNA SÓDICA,50 MG/ML SOL INJ CT 50 AMP 5 ML (EMB HOSP),CONVULSÕES
FENOBARBITAL,1130003060091,GARDENAL,100 MG COM CT BL AL PLAS INC X 20,CONVULSÕES
FENOBARBITAL,1130010100028,FENOBARBITAL,100 MG COM CT BL AL PLAS INC X 20,CONVULSÕES
FENOBARBITAL,1037003220022,CARBITAL,100 MG COM CT BL AL PLAS X 20,CONVULSÕES
FENOBARBITAL,1037006400013,FENOBARBITAL,100 MG COM CT BL AL PLAS X 20,CONVULSÕES
FENOBARBITAL,1037004810028,FENOBARBITAL,100 MG COM CT BL AL PLAS INC X 30,CONVULSÕES
FENOBARBITAL,1037006400021,FENOBARBITAL,100 MG COM CT BL AL PLAS INC X 100 (EMB HOSP),CONVULSÕES
FENOBARBITAL,1120900140018,FUNED-FENOBARBITAL,100 MG COM CX 20 ENV KRAFT POLIET X 10,CONVULSÕES
FENOBARBITAL,1046504250012,FENOBARBITAL,100 MG COM CT BL AL PLAS INC X 20,CONVULSÕES
FENOBARBITAL,1103900370145,FURP-FENOBARBITAL,100 MG COM CX 25 BL AL PLAS INC X 20 (EMB HOSP),CONVULSÕES
FENOBARBITAL,1049702850029,FENOBARBITAL,100 MG COM CT BL AL PLAS INC X 30,CONVULSÕES
FENOBARBITAL,1049702850037,FENOBARBITAL,100 MG COM CT BL AL PLAS INC X 200 (EMB HOSP),CONVULSÕES
FENOBARBITAL,1071401050046,BARBITRON,100 MG COM CT BL AL PLAS INC X 20  ,CONVULSÕES
FENOBARBITAL,1071401050054,BARBITRON,100 MG COM CT BL AL PLAS INC X 500 (EMB HOSP),CONVULSÕES
FENOBARBITAL,1130003060083,GARDENAL,50 MG COM CT BL AL PLAS INC X 20,CONVULSÕES
FENOBARBITAL,1029800160189,FENOCRIS,100 MG/ML SOL INJ CX 36 AMP VD TRANS X 2 ML (EMB HOSP),CONVULSÕES
FENOBARBITAL,1049702520053,UNIFENOBARB,200 MG/ML SOL INJ CT 5 AMP VD INC X 1 ML,CONVULSÕES
FENOBARBITAL,1130003060067,GARDENAL,40 MG/ML SOL OR PED CT FR VD AMB GOT X 20 ML,CONVULSÕES
FENOBARBITAL,1049713300017,FENOBARBITAL,40 MG/ML SOL OR CT FR VD AMB GOT X 20 ML,CONVULSÕES
FENOBARBITAL,1071402420017,FENOBARBITAL,40 MG/ML SOL OR CT FR VD AMB X 20ML,CONVULSÕES
FENOBARBITAL,1071402420025,FENOBARBITAL,40 MG/ML SOL OR CX 50 FR VD AMB X 20ML (EMB HOSP),CONVULSÕES
FENOBARBITAL,1071402420033,FENOBARBITAL,40 MG/ML SOL OR CX 200 FR VD AMB X 20ML (EMB HOSP),CONVULSÕES
FENOBARBITAL SÓDICO,1037006400064,FENOBARBITAL,200 MG/ML SOL INJ CT 60 AMP VD INC X 1 ML (EMB HOSP) ,CONVULSÕES
FENOPROFENO CÁLCICO,1097401660026,TRANDOR,200 MG CAP GEL DURA CT BL AL PLAS INC X 10,FEBRE
FLUOXETINA,1003300540027,VEROTINA,20 MG COM REV CT BL AL PLAS INC X 28,DEPRESSÃO
FLUOXETINA,1003300540019,VEROTINA,20 MG COM REV CT BL AL PLAS INC X 14,DEPRESSÃO
FLUOXETINA,1003300540061,VEROTINA,20 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML,DEPRESSÃO
FOLINATO DE CÁLCIO,1206900110012,LIFOLIN,50 MG PO LIOF INJ CT FA VD INC X 5 ML,DOR MUSCULAR
FUMARATO DE CETOTIFENO,1055000770038,ZETITEC,"0,2 MG/ML XPE CT FR VD AMB X 120 ML",FALTA DE AR
FUMARATO DE CETOTIFENO,1055000770021,ZETITEC,1 MG/ML SOL OR FR VD AMB X 30 ML + CGT,FALTA DE AR
FUMARATO DE CETOTIFENO,1071501150018,ASMANON,1 MG COM CT ENV KRAFT POLIET X 20,FALTA DE AR
FUMARATO DE CETOTIFENO,1057701610025,ASMIFEN,"1,0 MG COM CT BL AL PLAS INC X 20",FALTA DE AR
FUMARATO DE CETOTIFENO,1055000770011,ZETITEC,1 MG COM CT BL AL PLAS X 20,FALTA DE AR
FUMARATO DE CETOTIFENO,1057500090016,ZADITEN,"1,38 MG COM CT BL AL PLAS TRANS X 20",FALTA DE AR
FUMARATO DE CETOTIFENO,1006800470049,ZADITEN,2 MG COM SRO CT BL AL PLAS INC X 20,FALTA DE AR
FUMARATO DE CETOTIFENO,1018103540014,FUMARATO DE CETOTIFENO,1 MG/ML SOL OR CT FR VD AMB X 30 ML + CGT,FALTA DE AR
FUMARATO DE CETOTIFENO,1121303800016,FUMARATO DE CETOTIFENO,1 MG/ML SOL OR CT FR VD AMB GOT X 30 ML,FALTA DE AR
FUMARATO DE CETOTIFENO,1057500090032,ZADITEN,"1,375 MG/ML SOL OR CT FR VD AMB X 30ML",FALTA DE AR
FUMARATO DE CETOTIFENO,1677302620011,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CT FR VD AMB X 120 ML + CP DOS",FALTA DE AR
FUMARATO DE CETOTIFENO,1018103550011,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CT FR VD AMB X 120 ML+ CP MED",FALTA DE AR
FUMARATO DE CETOTIFENO,1037005010051,FUMARATO DE CETOTIFENO,"0,2MG/ML XPE CT FR PLAS AMB X 120ML + COP ",FALTA DE AR
FUMARATO DE CETOTIFENO,1037002070051,ASMOFEN,"0,2MG/ML XPE CT FR PET AMB X 120ML + COP",FALTA DE AR
FUMARATO DE CETOTIFENO,1037005010033,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CT FR VD AMB X 120 ML + CP MED",FALTA DE AR
FUMARATO DE CETOTIFENO,1134301460023,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CX 50 FR PLAS AMB X 120 ML + 50 CP MED",FALTA DE AR
FUMARATO DE CETOTIFENO,1134301460015,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CT FR PLAS AMB X 120 ML + CP MED",FALTA DE AR
FUMARATO DE CETOTIFENO,1046505140075,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CT FR PET AMB X 120 ML + CP MED",FALTA DE AR
FUMARATO DE CETOTIFENO,1071501150026,ASMANON,"0,2 MG/ML XPE CT FR VD AMB X 150 ML",FALTA DE AR
FUMARATO DE CETOTIFENO,1058303380011,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CT FR VD AMB X 120 ML + CP DOS",FALTA DE AR
FUMARATO DE CETOTIFENO,1057701610017,ASMIFEN,"0,2 MG/ML XPE CT FR VD AMB X 100 ML",FALTA DE AR
FUMARATO DE CETOTIFENO,1121303650014,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CT FR PLAS AMB X 100 ML + CP MED  ",FALTA DE AR
FUMARATO DE CETOTIFENO,1121303650022,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CT FR PLAS AMB X 120 ML + CP MED  ",FALTA DE AR
FUMARATO DE CETOTIFENO,1023506680015,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CT FR VD AMB X 120 ML + CP MED",FALTA DE AR
FUMARATO DE CETOTIFENO,1049711970015,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CT FR VD AMB X 120 ML + CP MED",FALTA DE AR
FUMARATO DE CETOTIFENO,1057500090024,ZADITEN,"0,276 MG/ML XPE CT FR VD AMB X 120ML",FALTA DE AR
FUMARATO DE CETOTIFENO,1256802330014,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CT FR VD AMB X 120 ML + COP",FALTA DE AR
FUMARATO DE CETOTIFENO,1256802330022,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CX 50 FR VD AMB X 120 ML + 50 COP (EMB HOSP)",FALTA DE AR
FUMARATO DE CETOTIFENO,1256802330030,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CT FR PLAS OPC X 120 ML + COP",FALTA DE AR
FUMARATO DE CETOTIFENO,1256802330049,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CX 50 FR PLAS OPC X 120 ML + 50 COP (EMB HOSP)",FALTA DE AR
FUMARATO DE CETOTIFENO,1256802330057,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CT FR PET AMB X 120 ML + COP",FALTA DE AR
FUMARATO DE CETOTIFENO,1256802330065,FUMARATO DE CETOTIFENO,"0,2 MG/ML XPE CX 50 FR PET AMB X 120 ML + 50 COP (EMB HOSP)",FALTA DE AR
FUMARATO DE FORMOTEROL,1009302010067,FLUIR,12 MCG CAP PO INAL CT BL AL/AL X 20,FALTA DE AR
FUMARATO DE FORMOTEROL,1006800260060,FORADIL,12 MCG CAP PO INAL CT BL AL/AL X 30,FALTA DE AR
FUMARATO DE FORMOTEROL,1006800260036,FORADIL,12 MCG CAP PO INAL CT BL AL/AL X 30 + INALADOR,FALTA DE AR
FUMARATO DE FORMOTEROL,1006800260079,FORADIL,12 MCG CAP PO INAL CT BL AL/AL X 60,FALTA DE AR
FUMARATO DE FORMOTEROL,1006800260044,FORADIL,12 MCG CAP PO INAL CT BL AL/AL X 60 + INALADOR,FALTA DE AR
